id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
363113,2,3,3,5,3,1,4,4,3,3,4,3,4,1,1,4,4,5,4,5,3,3,5,5,3,4,3,4,5,3,1,4,2,4,3,5,2,4,3,2,5,1,4,1,3,1,5,5,4,5
996316,4,1,2,2,4,1,2,2,4,4,2,2,4,4,1,2,4,2,4,2,2,3,5,4,4,2,2,4,5,5,2,5,4,2,2,5,3,5,2,4,4,1,5,1,4,1,4,4,4,5
956596,2,3,5,4,2,2,3,3,3,5,3,4,4,3,4,3,4,4,4,3,1,5,2,5,1,5,1,5,5,3,3,3,4,2,2,3,4,4,4,4,3,2,4,1,4,2,5,2,5,4
77245,3,4,1,5,1,1,1,5,2,5,5,2,4,1,5,3,3,3,4,5,1,5,1,5,1,4,1,5,5,3,2,1,2,4,1,3,5,3,2,5,2,1,5,1,5,2,4,2,5,5
4745,3,4,2,2,2,2,2,5,3,4,2,2,2,3,2,1,2,3,3,3,5,2,5,2,3,4,3,3,3,3,3,1,4,3,3,3,3,3,4,4,2,4,3,3,3,2,4,2,3,4
132518,4,1,4,2,5,1,5,2,3,2,3,4,3,1,3,2,2,2,3,1,4,4,3,4,1,3,2,4,4,4,3,3,3,2,2,2,2,3,2,3,3,2,3,3,3,2,4,2,2,4
124936,4,2,2,4,4,4,4,4,2,5,5,3,5,4,4,4,3,3,4,4,3,4,3,4,3,4,2,3,4,4,2,5,1,4,3,5,2,4,3,4,4,2,5,4,4,1,5,4,5,4
931547,4,1,4,3,4,2,5,3,3,5,3,4,3,2,5,2,3,2,4,3,1,5,4,5,2,5,1,4,4,3,2,4,4,5,1,5,2,4,2,3,5,1,5,1,4,2,3,5,4,5
557363,1,4,3,5,2,2,2,1,2,4,2,5,1,5,1,2,2,2,1,1,1,4,1,2,2,3,2,4,3,2,2,5,4,3,3,3,2,2,2,3,5,1,3,1,4,3,5,4,4,4
644402,1,5,1,5,2,2,1,5,1,5,5,1,5,1,3,5,4,3,4,5,3,5,3,3,3,3,3,2,3,3,2,3,4,4,1,4,4,4,4,4,3,4,5,3,3,1,2,3,5,4
65134,1,5,3,5,3,2,2,5,2,5,4,4,4,3,3,5,4,3,4,3,1,5,1,5,1,5,1,4,5,3,3,4,4,4,1,4,4,3,3,3,4,2,5,1,3,1,4,4,5,4
757576,1,5,1,5,1,4,1,5,1,5,2,5,2,2,3,1,2,1,2,4,4,1,4,2,2,2,4,2,2,1,5,3,5,3,1,4,4,3,4,4,5,1,5,1,5,1,5,5,5,5
993083,1,5,2,5,1,5,1,5,5,5,2,5,2,4,2,1,1,1,1,2,1,3,1,5,1,4,1,3,4,4,5,4,4,2,3,2,3,1,3,5,4,1,5,1,5,1,5,4,5,5
362959,3,3,3,3,5,1,5,3,1,3,1,3,5,5,3,3,5,3,3,3,3,5,3,5,1,5,1,5,5,3,5,2,5,5,5,5,1,5,1,5,5,1,5,1,5,1,5,5,5,5
155534,2,2,3,3,2,2,4,3,3,4,5,3,5,1,5,5,5,4,5,5,1,4,2,5,1,5,1,4,5,3,3,4,3,4,2,4,5,3,2,2,3,4,4,1,4,1,4,2,5,5
93580,3,2,4,2,3,1,2,3,4,3,4,4,4,2,1,1,4,4,5,4,2,2,5,3,4,1,4,1,1,4,5,2,5,1,2,1,3,2,1,5,5,1,4,1,5,1,5,5,4,4
818453,1,3,3,4,3,2,1,4,2,5,5,2,5,1,5,5,4,4,4,5,1,4,3,5,2,4,1,3,4,3,1,4,5,4,1,5,4,3,1,5,4,1,5,1,4,1,5,3,4,5
496352,1,1,5,1,5,1,5,3,5,1,1,5,1,1,1,1,1,1,1,1,1,5,1,5,1,3,1,5,5,5,5,5,5,1,5,1,5,1,5,5,3,1,5,1,5,1,5,4,1,5
582891,3,3,5,2,5,1,4,3,4,1,1,1,1,5,1,1,1,1,1,1,1,5,1,5,1,4,1,5,4,5,4,1,4,1,4,4,4,1,4,4,4,1,4,1,4,1,4,4,4,5
890156,1,5,1,4,4,2,2,5,2,2,3,4,4,2,2,2,5,5,4,2,1,5,1,5,1,5,1,5,5,5,3,4,4,1,2,4,1,2,5,2,5,1,5,1,2,1,5,5,5,5
80039,2,4,3,2,3,1,3,4,3,3,1,2,4,3,2,4,4,3,1,3,3,2,5,2,3,1,3,3,3,2,3,2,5,3,1,5,1,4,1,3,5,1,5,2,4,5,4,5,4,5
189651,3,2,3,2,3,2,3,3,5,4,4,4,4,3,4,2,4,2,2,2,1,4,1,5,2,5,3,4,5,4,4,3,4,1,3,3,5,3,3,3,5,1,4,2,4,1,5,3,5,5
601932,1,3,1,4,2,2,1,5,1,5,2,2,4,3,3,3,3,3,4,3,4,3,3,2,4,1,4,2,1,1,3,1,5,1,2,1,4,3,1,5,5,1,3,1,4,1,5,5,5,5
327265,3,4,4,4,5,3,2,5,2,2,1,5,3,5,1,1,1,1,2,1,2,4,4,4,3,1,2,5,3,4,4,2,5,1,2,3,4,1,4,4,5,1,4,1,5,1,5,4,5,5
774215,3,3,3,3,1,2,2,5,1,5,2,2,4,2,2,2,2,5,2,3,2,4,1,4,1,2,2,3,5,3,3,3,3,4,1,3,3,3,1,2,4,1,3,2,4,2,4,4,5,4
957181,4,1,5,1,4,1,4,5,5,2,4,4,4,2,2,4,4,4,4,2,1,5,4,4,2,2,1,4,2,4,1,5,2,4,1,4,4,4,1,1,5,2,3,2,2,2,4,4,5,4
846680,1,5,1,4,2,2,1,5,1,5,4,4,4,1,2,4,4,2,2,5,2,4,3,4,2,4,2,4,4,4,2,4,2,4,2,2,5,4,4,4,4,1,4,1,4,1,2,4,5,5
1027,3,2,3,3,2,3,3,3,4,3,4,3,4,3,4,3,4,4,4,3,1,4,3,4,3,4,2,4,4,4,4,5,4,2,2,4,4,3,3,5,4,1,5,1,5,1,5,3,5,5
114311,2,2,4,4,5,3,5,4,4,2,2,3,5,4,2,3,3,2,3,3,4,5,5,4,4,5,2,4,2,4,3,3,5,5,4,4,4,3,2,3,5,2,4,4,3,3,5,4,5,2
206985,2,3,4,2,3,1,4,4,3,4,1,4,3,4,4,2,2,1,2,1,1,5,1,4,2,5,2,3,4,5,4,1,5,1,4,4,4,3,4,4,2,2,4,2,4,2,5,2,4,4
868622,1,1,5,1,5,1,5,3,4,1,5,1,5,1,1,4,2,1,1,4,5,5,1,5,1,5,1,5,4,5,5,1,4,1,4,1,3,4,2,3,4,1,5,1,4,1,5,3,5,5
580974,2,1,4,3,3,2,2,5,2,4,3,4,5,4,1,1,2,1,1,1,1,5,1,5,1,4,1,4,4,4,4,4,5,2,1,4,4,1,4,4,4,2,3,2,3,3,4,2,5,3
808058,3,3,5,2,5,2,2,4,5,2,2,5,3,3,1,1,2,1,1,1,1,5,3,5,2,3,1,3,5,4,4,4,4,2,3,1,5,1,5,4,3,1,4,1,3,2,4,4,4,4
246833,1,2,3,3,4,2,3,5,1,5,3,2,5,3,2,3,2,1,3,2,1,4,1,5,1,5,2,5,5,4,5,1,5,1,3,1,5,1,5,4,3,1,3,3,3,1,4,3,4,3
469092,3,2,3,3,4,4,3,4,1,5,4,2,4,2,4,4,3,2,4,4,4,3,4,2,5,2,4,4,4,3,2,5,4,4,1,5,4,5,2,2,4,1,2,2,3,4,4,4,5,2
19966,4,2,3,1,4,1,3,3,5,3,4,3,4,3,4,4,2,3,4,2,1,4,2,5,1,5,1,4,5,3,3,3,4,3,2,3,3,2,4,5,5,1,5,3,5,1,5,5,4,5
136512,1,5,2,4,2,3,1,2,4,5,4,5,4,3,4,5,4,4,4,2,1,4,4,4,1,2,3,4,5,2,2,2,4,2,1,1,3,3,2,3,3,2,5,2,4,1,4,3,5,4
95650,3,3,1,4,2,3,1,4,2,5,5,1,5,1,3,4,4,4,3,4,2,2,4,3,2,5,3,3,3,3,1,4,3,3,3,4,3,3,2,3,4,3,4,3,2,2,4,3,3,3
520594,2,4,1,3,2,3,2,3,3,3,4,2,4,2,4,4,4,4,3,3,1,4,2,4,2,4,3,3,4,2,3,2,2,3,2,3,3,3,3,3,3,2,4,2,2,2,3,3,4,2
644636,2,2,3,3,3,2,2,4,2,3,2,3,4,3,1,1,2,1,2,2,2,3,2,3,4,4,3,4,3,4,3,2,2,2,2,2,4,2,2,4,4,1,4,2,4,2,4,2,4,3
370967,5,1,5,5,3,1,5,1,5,3,1,3,3,5,1,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,1,1,5,1,5,3,5,5
742098,2,4,3,4,2,2,1,4,3,4,1,5,3,3,2,1,2,1,1,3,3,3,2,3,2,3,2,4,3,3,4,3,4,3,3,4,4,4,2,5,5,2,5,2,4,1,5,5,4,5
472039,3,2,4,3,2,2,4,3,3,2,4,3,4,4,4,3,3,2,4,3,2,4,3,4,2,4,2,3,4,4,4,2,3,2,3,4,4,2,4,3,3,3,3,3,3,3,3,3,4,3
664361,3,2,4,2,4,2,3,3,3,3,3,2,3,3,2,2,4,2,2,2,2,4,3,4,4,4,2,4,2,3,4,3,4,3,2,3,5,3,4,4,3,2,2,2,3,3,3,3,4,4
551076,4,1,5,3,4,1,5,3,3,1,1,5,4,1,3,1,2,1,1,1,1,5,1,4,2,1,1,4,4,3,3,2,5,2,3,3,1,1,3,2,2,1,5,2,5,1,4,1,3,5
76309,3,4,2,3,3,1,4,4,3,3,3,3,3,2,1,2,3,1,2,4,1,4,3,4,2,4,3,3,4,4,5,1,4,2,3,1,4,2,4,4,5,1,5,1,5,1,4,5,5,5
928614,5,3,3,3,3,2,3,3,2,3,5,3,3,3,3,4,3,4,3,3,1,4,1,5,1,5,2,4,5,2,4,1,3,1,3,1,4,2,5,3,3,3,3,2,3,1,2,2,3,3
447139,1,3,1,5,1,3,1,5,1,4,5,2,5,3,5,5,1,1,5,3,4,4,3,1,3,3,2,2,2,2,1,4,5,4,1,2,4,5,2,1,5,1,5,1,4,1,4,4,5,4
734870,3,3,4,3,3,2,3,4,4,4,4,3,4,3,2,3,4,4,2,2,2,4,2,4,2,4,2,4,4,4,2,4,3,2,3,2,2,3,3,3,2,3,2,4,3,4,3,2,4,2
913357,2,4,2,4,3,4,2,4,2,4,1,4,3,3,3,2,2,2,2,2,3,3,1,3,2,3,3,3,3,4,2,1,5,1,2,2,4,2,2,3,5,2,4,1,4,1,5,4,5,4
315782,3,1,2,3,4,1,2,3,3,3,4,2,4,1,4,4,3,3,3,4,1,4,2,5,2,5,2,4,4,4,4,1,4,3,4,1,4,3,4,4,4,2,4,2,4,2,3,3,5,4
344680,4,2,5,3,4,1,4,3,2,4,5,2,5,1,4,5,5,5,5,3,1,4,1,5,1,5,1,5,5,4,4,3,4,4,3,3,5,1,4,4,3,4,3,2,4,2,2,3,4,3
596518,1,5,3,2,2,5,1,3,4,4,1,5,1,5,1,1,2,3,3,1,5,1,2,1,5,1,5,1,1,4,3,2,4,3,2,5,3,5,5,5,4,1,3,1,2,3,5,1,2,3
448886,4,2,4,2,4,1,4,3,3,3,4,3,4,3,2,3,3,4,4,2,1,5,1,5,1,5,1,5,5,4,4,3,4,2,3,2,4,1,4,4,3,3,4,3,4,2,4,3,4,4
48375,5,3,4,4,3,2,2,3,5,5,1,4,2,1,3,1,2,1,3,1,5,3,2,4,3,3,3,4,3,5,5,3,5,1,4,1,3,3,4,5,4,1,4,1,5,1,5,3,4,5
38122,2,4,4,3,2,4,2,3,4,4,5,2,4,2,3,4,4,3,4,4,4,1,1,2,4,3,5,2,3,3,2,3,3,2,2,2,3,3,2,4,4,1,4,1,4,2,4,3,4,3
103362,1,2,3,4,4,2,2,3,2,3,4,2,5,1,3,4,3,3,4,5,1,5,1,5,1,5,1,5,5,3,5,2,5,2,5,1,5,1,5,5,5,1,5,1,3,1,5,5,4,3
42637,5,2,4,1,4,2,5,2,4,3,3,4,3,4,2,1,2,1,2,1,4,5,3,4,2,5,1,4,4,4,4,1,3,1,3,2,5,2,5,4,3,1,2,1,5,2,4,2,4,4
121603,4,1,2,2,3,1,5,4,2,3,1,3,4,3,2,2,5,5,4,3,5,5,5,2,4,1,4,3,3,4,3,3,5,4,1,3,5,3,4,4,2,1,2,1,4,4,5,3,5,4
588520,4,2,4,2,5,2,4,4,3,3,5,1,4,3,5,2,5,5,5,4,4,4,1,5,1,4,2,4,4,3,2,2,4,3,3,1,5,2,4,3,3,3,3,2,2,3,3,2,5,2
417124,2,5,4,4,1,5,4,5,2,5,4,5,4,2,2,3,4,1,2,2,5,4,1,5,5,5,1,5,5,4,5,1,5,1,4,2,5,2,5,3,4,1,4,1,4,1,4,4,5,5
321222,1,4,4,4,3,4,2,4,2,4,2,4,4,3,4,4,4,4,4,3,5,5,1,5,2,5,2,5,5,4,4,3,5,2,3,2,4,4,4,3,3,2,4,2,2,2,4,2,4,2
973486,3,2,2,3,1,2,1,3,3,4,1,3,2,2,2,1,2,2,4,4,4,2,5,2,4,2,2,3,1,3,4,2,5,2,4,2,4,1,1,4,5,2,3,3,4,3,5,4,4,4
795354,1,4,1,5,2,1,1,5,3,5,5,1,5,1,4,5,5,4,4,4,1,4,3,1,5,4,4,5,5,5,5,4,5,3,3,1,5,1,4,5,5,1,5,1,5,1,5,5,5,5
389098,3,3,2,4,4,3,3,4,1,3,5,1,5,2,5,4,1,1,4,4,1,3,1,5,4,4,3,4,5,3,4,2,5,2,5,1,4,1,5,4,4,1,3,2,4,1,4,1,4,4
658393,1,5,3,4,3,2,2,4,2,4,4,3,5,2,4,4,3,2,3,4,1,5,2,4,2,4,2,4,4,3,2,3,4,3,1,2,4,4,2,2,4,2,5,2,3,2,4,4,4,4
909530,4,1,5,1,5,1,3,2,4,2,1,4,2,5,1,5,1,1,1,1,3,5,4,3,3,2,2,4,3,4,3,3,4,3,2,4,4,3,2,4,5,1,5,1,5,1,5,5,5,5
234368,1,5,1,5,3,5,1,5,1,3,1,5,5,3,3,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,3,3,5,5,3,1,5,3,5,5
234309,2,1,5,3,4,2,4,4,4,4,2,4,5,4,1,2,3,3,2,3,1,5,1,5,1,4,1,5,5,4,3,3,5,3,2,4,3,4,2,5,5,1,5,1,5,1,5,5,5,5
859362,2,4,3,3,2,2,1,4,3,5,2,3,3,3,1,3,3,2,2,1,1,4,1,4,1,3,2,5,5,3,4,3,4,1,3,1,5,1,4,5,3,2,4,1,4,1,5,3,5,4
794667,4,3,4,2,4,3,5,4,2,3,2,4,4,4,4,3,2,2,2,2,1,5,1,5,2,4,2,4,5,4,2,3,5,2,2,3,4,4,1,2,4,2,5,1,4,1,4,4,4,3
218885,3,1,4,4,4,1,3,3,4,2,2,3,4,3,4,1,2,1,2,2,2,5,3,4,2,4,1,3,4,4,3,4,5,2,2,2,4,3,4,3,3,4,4,4,4,1,3,2,4,5
999952,3,4,3,4,3,2,3,3,3,4,4,5,4,2,2,4,2,3,4,1,2,3,2,4,2,3,2,4,4,4,4,2,4,2,3,2,4,2,4,3,4,2,4,1,3,1,3,2,3,5
512952,3,3,2,5,3,3,1,5,1,5,5,3,5,3,2,4,5,5,5,3,3,3,4,5,1,5,3,5,5,4,3,5,3,5,1,4,5,3,5,5,5,3,1,3,3,5,5,3,5,3
617707,2,5,1,5,3,2,1,5,1,5,4,2,5,1,1,2,4,4,4,5,1,4,3,5,2,3,2,5,4,3,3,2,4,2,2,2,4,3,3,4,2,2,5,1,4,1,4,2,4,5
22458,3,3,4,3,4,1,1,3,3,4,5,4,4,1,2,2,3,2,3,4,3,4,5,4,4,4,2,4,3,5,4,2,3,3,3,1,5,3,4,3,5,2,5,3,3,2,4,4,4,3
450393,2,1,4,1,3,1,2,1,4,5,3,3,5,3,1,1,1,2,1,1,1,5,1,5,1,5,1,1,4,5,3,5,5,2,1,1,5,1,1,2,5,1,4,1,5,1,5,4,5,5
326509,2,4,4,4,4,2,4,3,3,3,3,4,3,4,2,1,1,1,1,1,1,4,1,5,1,4,2,5,4,4,5,1,5,1,5,1,5,1,5,5,3,1,4,1,5,1,5,4,4,4
115965,3,3,2,5,3,4,2,5,1,4,3,4,4,2,2,1,2,2,2,4,1,4,1,5,3,5,3,4,5,3,4,5,5,3,2,2,4,3,4,4,2,1,4,2,5,1,4,2,5,5
197445,2,2,2,5,2,1,1,5,1,5,4,3,4,2,5,4,3,3,5,1,1,2,4,3,4,4,2,4,4,2,4,5,5,1,4,2,5,1,4,5,5,1,5,2,4,1,5,4,4,4
855083,5,1,5,1,5,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,5,5,1,5,1,5,1,1,5,5,5,1,5,1,5,5,5,1,5,1,5,1,1,5,5,1,5,1,5,5
65986,2,4,2,4,3,3,1,2,3,5,5,3,5,2,3,5,5,4,4,3,3,5,1,3,1,5,3,4,4,4,1,3,4,2,3,3,5,3,2,3,1,2,4,1,3,2,3,4,3,3
677378,5,2,4,2,5,2,2,1,5,2,4,3,5,4,2,2,4,2,5,1,2,5,4,4,3,4,1,4,5,5,5,4,5,3,3,3,3,3,5,4,3,4,5,5,4,1,4,2,5,5
677938,3,3,4,2,2,3,1,4,5,4,3,4,3,3,3,3,2,2,4,2,2,2,1,5,2,5,3,2,4,5,4,3,4,1,1,3,4,4,3,4,4,1,4,1,4,2,5,4,3,3
650421,1,1,3,1,4,2,1,5,1,3,5,1,5,5,2,5,5,5,5,5,1,4,5,5,1,5,2,5,5,5,1,5,1,5,1,5,1,5,1,3,1,4,5,3,2,1,3,1,5,3
50598,3,4,2,4,2,2,3,3,3,4,3,4,4,4,3,3,3,3,3,2,4,4,1,4,3,5,4,2,4,2,3,4,4,3,2,3,3,3,4,2,2,3,4,3,3,5,4,2,4,3
488653,2,5,4,4,2,2,2,4,1,5,2,4,5,4,3,4,2,2,4,2,1,5,4,4,1,4,1,5,4,4,3,4,4,1,2,4,4,3,3,4,4,3,4,2,5,4,3,3,5,4
330209,3,3,3,3,3,3,2,3,3,4,3,4,4,2,2,3,1,1,1,2,1,4,3,5,2,4,2,2,5,4,3,5,2,4,1,5,4,3,2,2,5,2,5,2,4,2,5,5,5,5
510611,3,1,4,2,4,2,5,3,5,2,2,2,3,2,3,3,4,5,4,5,5,3,4,1,5,1,4,1,4,4,2,1,4,3,3,3,4,4,2,4,5,1,5,1,5,1,5,5,4,5
60178,4,1,4,3,5,2,4,5,5,4,4,4,4,3,4,3,4,4,4,3,4,5,2,4,2,4,2,4,5,5,4,3,5,4,3,2,4,3,4,4,3,1,5,1,5,1,4,5,4,5
734006,2,3,4,4,4,3,4,3,2,3,5,2,4,3,4,5,5,4,4,3,1,4,1,5,1,5,2,4,4,3,5,4,3,2,2,3,4,3,3,3,5,4,2,4,4,4,4,4,2,4
73909,1,3,3,4,1,2,2,3,3,4,4,3,4,3,2,3,3,3,4,3,5,3,1,4,2,3,3,3,4,2,3,1,2,2,1,2,3,3,2,3,3,1,3,1,3,3,2,4,3,4
337137,2,1,2,3,3,3,2,4,2,4,4,4,4,1,2,3,3,4,2,4,2,2,1,4,3,5,4,4,3,3,4,1,5,1,1,3,3,2,2,5,5,1,5,1,5,1,4,5,5,4
326240,3,2,5,2,5,1,5,3,4,1,1,5,1,5,1,1,1,1,1,1,1,5,1,5,1,4,1,5,4,5,5,2,5,1,4,1,4,1,4,5,5,1,5,1,4,1,4,4,5,5
138432,4,5,1,5,3,2,3,2,4,5,5,3,5,3,5,4,2,3,4,2,1,3,3,5,3,4,4,4,3,3,5,4,4,2,3,2,5,2,4,4,4,2,5,2,5,1,4,3,4,5
227059,5,3,4,2,4,2,5,3,3,3,5,3,5,5,3,4,4,3,3,5,1,5,2,5,1,5,1,5,5,5,3,1,5,3,3,2,4,3,5,4,3,5,5,1,5,1,4,3,5,5
907626,1,3,1,5,3,2,1,5,1,5,4,1,5,1,3,3,4,4,3,4,2,3,1,4,3,5,3,4,4,3,2,3,5,2,2,1,4,3,2,3,4,1,4,1,4,2,5,4,3,4
1011293,3,3,4,3,3,2,4,5,3,3,2,2,3,3,2,2,3,2,2,3,2,4,2,4,4,3,2,5,3,3,3,4,5,3,4,4,3,3,4,4,3,3,4,2,4,1,4,2,4,5
181846,1,4,3,4,3,2,2,5,2,5,4,4,4,3,3,4,4,3,4,3,2,5,2,4,2,4,3,3,3,3,2,4,4,3,1,3,4,4,3,3,4,2,4,2,3,2,4,4,4,2
250087,3,2,5,2,5,2,2,3,3,2,2,3,2,5,1,1,2,2,2,1,2,4,1,1,4,1,4,4,2,4,4,2,4,1,2,1,4,2,2,1,5,1,5,1,5,1,5,4,4,5
52066,4,2,3,3,3,3,3,4,3,5,4,3,4,3,4,4,4,4,5,3,3,4,5,4,2,3,3,3,4,3,3,2,3,4,1,4,3,5,2,3,3,2,3,3,3,3,3,2,4,3
370186,4,2,4,3,4,2,2,4,2,3,4,3,4,2,3,4,4,4,4,3,1,5,1,5,1,5,2,4,5,4,4,3,5,2,3,1,4,2,3,4,3,2,4,2,4,2,1,3,5,4
321665,1,3,4,4,3,1,1,3,3,1,4,4,3,3,2,5,5,4,2,5,2,3,1,5,1,3,3,3,1,5,2,5,3,4,1,5,2,5,1,3,2,4,4,1,4,4,4,1,3,4
150697,3,4,3,4,2,4,2,3,4,4,3,4,3,3,4,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,2,3,4,2,4,3,4,1,3,4,4,4
556561,3,4,2,5,2,4,1,5,1,5,2,4,4,3,1,2,3,2,3,2,2,3,3,3,3,3,4,3,3,3,4,4,3,4,2,4,2,1,2,3,4,1,4,1,3,1,4,3,4,4
509293,2,3,4,3,4,1,3,5,2,3,1,5,1,5,1,1,1,1,2,1,2,3,2,4,2,3,3,5,3,3,4,2,5,1,3,1,5,2,4,3,5,3,3,3,3,3,4,3,2,4
249719,2,1,5,2,3,1,2,4,4,5,4,4,5,2,4,4,2,3,4,3,1,5,1,4,1,5,1,5,5,5,4,3,5,2,2,2,4,2,4,4,4,1,5,1,5,1,4,3,5,5
941071,3,2,4,2,4,1,4,2,4,2,5,2,5,5,2,4,4,3,5,1,1,5,3,4,3,4,2,4,3,5,4,1,4,1,5,1,5,3,5,3,4,2,4,2,4,2,2,4,5,4
954230,5,2,4,2,4,2,5,3,5,2,4,3,4,2,4,3,3,4,4,2,3,5,5,5,1,5,2,4,5,4,5,3,5,3,2,4,5,2,3,4,5,1,5,1,5,2,5,5,4,5
143659,1,4,2,5,1,4,1,5,1,5,4,2,5,2,2,5,5,5,5,4,2,2,2,4,4,4,4,2,4,3,4,2,5,5,5,2,5,3,4,4,4,2,4,2,3,2,4,4,5,3
187601,2,2,2,2,4,2,2,3,3,4,3,4,5,3,3,4,4,5,4,3,4,5,2,5,1,5,2,5,4,5,3,3,3,4,2,4,4,4,1,5,3,3,5,3,3,1,4,4,4,3
418281,3,3,4,2,4,3,3,3,1,3,3,3,3,2,3,1,1,1,1,1,1,2,1,2,2,4,1,5,5,5,3,2,4,1,3,3,3,1,3,4,3,3,4,1,4,1,4,2,3,4
220570,3,2,4,1,3,2,3,3,3,2,3,3,2,5,2,2,1,1,1,1,1,4,1,3,2,3,2,4,3,4,4,2,4,1,3,2,5,1,3,4,3,3,3,3,4,4,3,3,4,4
541738,3,2,3,1,5,4,4,2,2,1,3,4,4,3,3,5,4,3,4,5,1,5,1,5,1,5,1,4,4,4,2,5,1,3,4,5,1,4,1,3,3,1,5,1,4,1,3,2,5,5
560540,2,2,2,2,2,3,1,3,1,4,4,2,4,1,4,4,2,3,4,4,4,4,3,4,3,4,3,2,2,2,2,4,3,3,1,2,4,4,2,2,2,4,2,2,2,4,2,2,3,3
351538,2,5,2,4,2,4,2,4,2,4,4,2,4,2,3,3,2,2,5,4,1,4,1,4,2,4,2,4,4,3,4,1,4,2,4,1,5,1,4,4,4,2,4,2,4,2,4,4,4,3
474130,3,5,2,5,2,5,1,3,5,1,4,2,4,3,4,2,5,5,4,3,4,4,3,3,2,5,4,2,2,4,2,1,4,3,1,5,3,3,2,1,1,2,3,4,3,2,2,2,4,3
179421,5,2,3,2,3,3,2,4,4,5,2,4,4,2,4,2,3,2,3,4,3,4,3,3,2,2,3,4,3,4,3,5,4,3,1,3,4,2,2,4,5,2,5,2,5,2,5,4,4,5
382122,1,4,2,5,2,4,1,4,2,5,5,3,5,3,2,4,3,3,5,4,4,2,3,4,3,4,4,4,4,3,4,2,4,5,3,2,4,2,4,3,3,3,4,3,3,4,2,3,4,3
810486,1,4,2,4,1,3,1,4,3,5,4,3,5,2,2,5,4,4,5,4,4,2,2,3,4,4,4,2,2,3,2,4,3,4,2,4,3,4,2,3,5,2,4,2,3,3,4,5,3,3
160771,1,5,2,5,2,5,1,5,1,5,4,3,4,4,4,3,3,4,4,1,1,3,1,4,2,5,3,3,5,3,4,2,5,1,2,3,4,3,4,4,2,1,5,1,3,1,2,2,5,3
225125,3,2,4,2,4,2,2,4,2,2,4,2,5,2,4,4,4,4,4,4,1,5,2,5,2,5,1,4,5,5,3,5,4,2,2,4,4,4,2,4,4,4,4,2,2,4,3,4,5,3
694102,5,1,5,1,4,1,4,1,5,1,2,2,5,3,2,1,4,2,3,1,5,5,5,5,2,4,2,5,5,5,5,2,5,1,3,1,5,1,5,5,5,1,5,1,4,1,5,2,5,5
380875,1,5,2,2,2,2,1,4,1,5,4,2,5,3,2,4,3,3,2,3,1,5,1,4,3,5,3,4,5,4,4,3,4,2,4,3,4,3,3,4,3,2,5,2,3,2,4,2,5,3
492853,4,1,5,2,5,2,5,3,3,2,4,3,4,3,2,2,2,3,1,4,1,5,1,4,1,5,2,4,4,4,3,5,2,2,3,5,3,3,3,3,3,1,4,2,4,2,5,2,4,4
895554,4,1,5,1,4,2,4,1,4,2,1,4,2,4,2,2,2,2,3,2,1,5,1,5,1,4,1,5,5,5,5,4,5,1,5,1,4,1,4,4,4,2,4,2,3,1,5,3,4,3
272689,3,1,3,2,5,2,4,2,2,2,3,3,5,2,4,4,3,4,2,2,1,4,2,4,1,4,2,5,4,3,2,5,2,5,1,5,2,4,4,3,3,4,2,4,3,3,4,2,4,4
728965,2,1,5,1,5,2,5,1,5,4,2,4,3,3,5,2,3,1,5,3,4,5,3,2,1,5,1,1,4,5,1,3,3,4,2,5,2,5,1,3,1,2,5,1,5,1,3,1,3,5
491999,4,2,5,1,5,1,4,2,5,2,4,4,4,4,1,2,3,2,2,2,1,5,4,5,1,5,1,5,4,4,2,4,5,4,3,2,4,2,3,3,1,2,5,1,3,1,4,1,4,4
794909,2,3,3,3,4,1,4,4,3,3,2,4,3,4,1,2,1,1,1,1,2,4,1,4,2,4,2,4,4,3,3,3,4,1,3,2,3,2,3,4,4,2,3,2,4,3,5,3,3,4
39136,3,1,3,3,4,1,4,3,4,4,4,5,4,3,4,1,2,2,4,3,2,3,5,3,2,4,2,4,4,4,3,1,5,3,4,4,4,2,4,4,4,2,5,2,5,1,4,3,4,4
166631,1,5,2,3,2,5,1,4,1,5,4,5,4,4,4,2,3,2,2,5,3,3,2,4,2,2,3,4,3,4,2,4,3,2,4,4,5,4,2,5,3,4,2,2,3,5,4,1,4,1
171966,2,3,2,5,2,2,1,2,1,5,5,3,5,3,5,4,4,4,5,3,1,4,1,5,4,4,1,4,5,5,3,4,3,4,1,4,3,4,4,3,5,1,5,1,5,1,4,5,5,5
